age,cus_month_income,cus_gender,cus_marital_status,cus_customer_since,years_with_us,total_debit_trans_s1,total_debit_trans_s2,total_debit_trans_s3,total_debit_amt_s1,total_debit_amt_s2,total_debit_amt_s3,total_credit_trans_s1,total_credit_trans_s2,total_credit_trans_s3,total_credit_amt_s1,total_credit_amt_s2,total_credit_amt_s3,total_debit_amt,total_debit_trans,total_credit_amt,total_credit_trans,total_transactions,cus_target,tar_desc,status
25,300000.0,0,4,132,14,1,11,3,1000.0,24986.0,10693.6,0,1,2,0.0,25000.0,11000.0,36679.6,15,36000.0,3,18,2223,1,1
40,180000.0,1,4,132,14,65,0,0,171578.11,0.0,0.0,0,0,0,0.0,0.0,0.0,171578.11,65,0.0,0,65,2223,1,1
40,18000000.0,1,4,132,14,105,152,245,1002497.94,758305.82,981585.76,7,9,8,801754.04,814374.46,1015287.04,2742389.52,502,2631415.54,24,526,2212,0,0
46,1800000.0,0,4,133,14,33,45,50,53956.32,67750.5,78732.48,7,6,8,75336.32,82277.86,99444.75,200439.3,128,257058.93,21,149,2223,1,0
41,1900000.0,1,4,133,14,16,14,17,49393.6,50350.0,56399.7,7,6,8,49458.86,50395.95,56439.83,156143.3,47,156294.64,21,68,2223,1,0
66,1800000.0,0,5,133,14,54,13,39,56704.38,37200.0,55143.3,8,3,9,49000.0,37500.0,55350.0,149047.68,106,141850.0,20,126,2223,1,0
49,2259248.0,1,4,23,22,119,146,177,273111.55,313536.52,312644.73,8,10,9,380405.0,360227.99,404592.91,899292.8,442,1145225.9,27,469,2232,2,0
32,500000.0,0,4,106,14,297,215,422,906487.36,1243629.39,3352368.08,102,59,169,866970.0,1107550.0,2948160.0,5502484.83,934,4922680.0,330,1264,2222,2,0
46,7500000.0,1,1,107,14,0,0,0,0.0,0.0,0.0,0,1,0,0.0,20.0,0.0,0.0,0,20.0,1,1,2222,2,1
72,1000000.0,0,1,106,14,6,28,7,9200.0,37295.74,14349.7,0,0,1,0.0,0.0,7000.0,60845.44,41,7000.0,1,42,2223,1,0
40,7000000.0,0,1,106,14,60,55,44,156515.96,143222.37,69280.63,2,0,0,2500.0,0.0,0.0,369018.96,159,2500.0,2,161,2222,2,0
67,2500000.0,1,1,106,14,0,3,0,0.0,3439.0,0.0,1,0,0,82000.0,0.0,0.0,3439.0,3,82000.0,1,4,2222,2,0
70,10000.0,1,0,0,28,3,0,4,2734.38,0.0,11671.7,0,0,0,0.0,0.0,0.0,14406.08,7,0.0,0,7,2211,3,1
61,5000000.0,1,4,107,14,37,14,20,39887.65,2986.6,4968.0,0,0,0,0.0,0.0,0.0,47842.25,71,0.0,0,71,2223,1,0
38,1500000.0,0,4,109,14,125,95,125,182717.22,168807.49,191415.01,8,11,12,163614.63,162683.86,175120.65,542939.72,345,501419.14,31,376,2223,1,0
41,2000000.0,1,4,109,14,283,216,178,619126.74,611380.96,602067.82,63,63,50,473584.52,446603.55,539375.0,1832575.52,677,1459563.07,176,853,2223,1,0
48,10000000.0,1,1,109,14,0,33,69,0.0,54907.39,182269.43,0,11,10,0.0,89414.12,237500.0,237176.82,102,326914.12,21,123,2222,2,0
54,6000000.0,0,4,110,14,25,0,0,83203.08,0.0,0.0,4,0,0,152242.7,0.0,0.0,83203.08,25,152242.7,4,29,2222,2,0
51,37675.53,0,1,27,21,134,142,103,518953.39,690314.07,665073.14,15,17,13,1617063.0,2481592.5,1576901.6,1874340.6,379,5675557.1,45,424,2211,3,0
37,3800000.0,0,4,110,14,152,159,238,212358.0,226434.7,452967.01,6,6,28,212214.83,228977.56,486105.91,891759.71,549,927298.3,40,589,2222,2,0
42,2000000.0,1,4,110,14,1,6,1,817.02,26000.0,883.32,0,0,0,0.0,0.0,0.0,27700.34,8,0.0,0,8,2222,2,0
42,15000000.0,1,1,111,14,41,44,34,156421.84,452923.92,361472.51,9,10,13,221653.65,342140.27,1004689.43,970818.27,119,1568483.35,32,151,2212,0,0
16,250000.0,1,4,111,14,11,2,15,10527.6,2895.0,21875.7,4,5,6,6000.0,7500.0,9000.0,35298.3,28,22500.0,15,43,2223,1,0
36,500000.0,0,1,111,14,129,149,145,212165.2,291051.99,291679.37,10,28,26,198676.67,471709.45,468087.24,794896.56,423,1138473.36,64,487,2222,2,0
48,3500.0,0,4,123,14,31,55,34,82696.0,158588.0,142508.75,6,6,7,67371.0,80909.0,143030.5,383792.75,120,291310.5,19,139,2223,1,0
39,25000000.0,1,4,122,14,22,6,11,68649.0,7450.0,66936.95,7,0,3,48223.0,0.0,25700.0,143035.95,39,73923.0,10,49,2223,1,0
43,2500000.0,1,1,123,14,242,263,275,476673.22,712319.83,588424.91,6,14,11,651783.4,965689.44,778178.98,1777417.96,780,2395651.82,31,811,2222,2,0
37,1500.0,1,4,106,14,44,60,31,178569.6,189528.0,50479.7,6,7,1,164000.0,147000.0,12000.0,418577.3,135,323000.0,14,149,2223,1,0
35,350.0,0,1,106,14,7,43,14,12800.0,48417.68,22339.49,0,22,8,0.0,38110.0,8100.0,83557.17,64,46210.0,30,94,2223,1,0
50,1660278.0,1,4,107,14,4,2,0,1800.0,900.0,0.0,2,1,0,1835.87,862.89,0.0,2700.0,6,2698.76,3,9,2223,1,1
39,5726000.0,0,4,107,14,242,203,224,3409367.76,1254610.87,1417869.07,71,75,66,3079898.12,1824924.93,1967833.56,6081847.7,669,6872656.61,212,881,2212,0,0
43,3800000.0,1,4,110,14,14,30,23,25904.82,54031.21,40467.0,1,1,2,10000.0,5500.0,15300.0,120403.03,67,30800.0,4,71,2222,2,0
52,1000000.0,0,4,111,14,5,1,0,4900.0,400.0,0.0,0,0,2,0.0,0.0,1000.0,5300.0,6,1000.0,2,8,2223,1,0
50,1000000.0,1,4,122,14,47,66,63,122804.0,121883.6,131392.0,6,6,6,105514.76,105809.76,111041.21,376079.6,176,322365.73,18,194,2223,1,0
37,1300000.0,1,4,124,14,24,12,25,30492.0,35385.0,148172.0,2,1,0,12540.0,10000.0,0.0,214049.0,61,22540.0,3,64,2223,1,0
42,6000.0,0,1,122,14,153,148,153,320903.43,316329.51,345817.14,8,7,8,286201.5,348811.3,310568.74,983050.08,454,945581.54,23,477,2222,2,0
50,1000000.0,1,1,122,14,18,16,17,38900.0,38193.6,46000.0,7,6,8,38984.56,42418.43,49730.34,123093.6,51,131133.33,21,72,2223,1,0
56,9759957.0,1,0,33,21,234,171,207,961162.77,1663697.01,1180582.81,8,15,16,1728174.19,1345091.82,1825504.9,3805442.59,612,4898770.91,39,651,2231,0,0
55,3500000.0,0,1,123,14,104,109,213,54056.29,59708.62,344955.35,6,7,9,67629.5,80555.31,342675.96,458720.26,426,490860.77,22,448,2222,2,0
55,15.0,0,1,123,14,69,76,48,111527.0,121160.0,85400.0,6,8,6,109652.5,121543.0,87310.0,318087.0,193,318505.5,20,213,2223,1,0
57,1750000.0,0,4,123,14,29,33,26,77300.0,84700.0,77700.0,7,6,8,76021.54,86905.04,76880.88,239700.0,88,239807.46,21,109,2223,1,0
43,1850000.0,0,4,123,14,94,165,22,263561.7,363739.96,49374.7,6,0,2,96600.0,0.0,28000.0,676676.36,281,124600.0,8,289,2222,2,0
59,1000000.0,0,4,123,14,0,8,0,0.0,8092.0,0.0,0,0,0,0.0,0.0,0.0,8092.0,8,0.0,0,8,2223,1,0
55,1000000.0,1,4,123,14,11,0,0,16793.6,0.0,0.0,0,0,0,0.0,0.0,0.0,16793.6,11,0.0,0,11,2223,1,0
40,2500000.0,1,4,123,14,33,28,27,48493.6,50400.0,47549.7,7,6,9,46061.45,47590.96,56742.04,146443.3,88,150394.45,22,110,2223,1,0
42,1500000.0,1,4,123,14,32,47,48,35255.03,93301.51,136048.46,8,6,8,53826.39,99133.49,135900.04,264605.0,127,288859.92,22,149,2223,1,0
37,8000000.0,0,1,123,14,29,20,18,154055.6,106330.6,45596.7,0,4,1,0.0,107950.0,50000.0,305982.9,67,157950.0,5,72,2235,2,0
56,10000000.0,0,1,124,14,106,145,336,745871.38,1163515.87,1529518.42,20,32,51,739200.0,1023890.0,1850650.0,3438905.67,587,3613740.0,103,690,2222,2,0
49,1000000.0,1,1,124,14,3,14,6,9800.0,26816.6,13825.0,0,6,5,0.0,26900.0,29800.0,50441.6,23,56700.0,11,34,2223,1,0
47,3500000.0,0,1,123,14,26,26,39,62543.6,69650.0,64700.0,6,6,6,64304.5,72888.5,63735.0,196893.6,91,200928.0,18,109,2223,1,0
45,1000000.0,1,4,123,14,17,25,42,33921.6,84485.63,52627.78,7,6,8,45766.83,47338.75,56268.14,171035.01,84,149373.72,21,105,2223,1,0
46,1500000.0,1,4,77,14,27,17,39,27663.0,14370.0,95571.17,6,12,7,20000.0,24500.0,81000.0,137604.17,83,125500.0,25,108,2223,1,0
58,3500000.0,1,4,123,14,3,12,43,4114.9,10394.8,32819.0,1,0,2,4000.0,0.0,21300.0,47328.7,58,25300.0,3,61,2223,1,0
65,2850000.0,0,1,123,14,33,40,25,115093.6,85600.0,90349.7,2,6,6,26000.0,78000.0,78000.0,291043.3,98,182000.0,14,112,2223,1,0
39,1000000.0,1,4,123,14,18,31,16,27860.0,40482.5,25500.0,2,3,6,13500.0,24900.0,28500.0,93842.5,65,66900.0,11,76,2223,1,0
55,2000.0,1,0,35,21,16,14,9,44061.0,197300.59,18564.91,12,17,12,364000.0,928003.25,221000.0,259926.5,39,1513003.25,41,80,2211,3,0
45,185000.0,1,4,123,14,26,24,26,96183.6,86000.0,101049.7,7,6,8,103295.61,80150.0,97084.05,283233.3,76,280529.66,21,97,2223,1,0
41,10000.0,1,1,123,14,142,113,112,362398.02,300534.07,386626.32,8,8,6,512560.0,501240.0,503324.51,1049558.41,367,1517124.51,22,389,2223,1,0
45,2450000.0,1,4,127,14,17,15,14,20505.6,6012.0,7561.7,0,0,3,0.0,0.0,11900.0,34079.3,46,11900.0,3,49,2223,1,0
46,500000.0,1,4,124,14,18,7,20,35210.22,22560.0,95559.7,1,2,2,500.0,20625.0,18000.0,153329.92,45,39125.0,5,50,2223,1,0
29,250000.0,0,4,125,14,3,0,0,2700.0,0.0,0.0,1,0,0,3000.0,0.0,0.0,2700.0,3,3000.0,1,4,2223,1,1
44,5000000.0,0,4,125,14,43,25,69,132580.0,85632.75,326860.0,1,38,15,10000.0,224900.0,92600.0,545072.75,137,327500.0,54,191,2223,1,0
66,2000.0,0,1,126,14,21,7,4,8260.0,2800.0,2050.0,0,0,0,0.0,0.0,0.0,13110.0,32,0.0,0,32,2222,2,0
56,5000000.0,1,4,126,14,19,2,44,28893.93,4859.33,46671.8,0,0,5,0.0,0.0,25100.0,80425.06,65,25100.0,5,70,2222,2,0
37,1500.0,1,1,126,14,4,1,2,31025.6,4000.0,4789.7,1,0,0,30000.0,0.0,0.0,39815.3,7,30000.0,1,8,2222,2,0
43,2000000.0,1,4,132,14,20,25,61,39300.0,53230.0,170742.26,2,2,7,15000.0,85000.0,112000.0,263272.26,106,212000.0,11,117,2223,1,0
30,500000.0,0,4,133,14,70,14,0,98792.02,22652.0,0.0,7,1,0,99211.75,21611.75,0.0,121444.02,84,120823.5,8,92,2222,2,1
76,900000.0,1,1,133,14,1,1,0,610.78,693.6,0.0,0,0,0,0.0,0.0,0.0,1304.38,2,0.0,0,2,2223,1,1
58,25000000.0,1,4,134,14,1,7,13,20581.63,144071.41,267561.19,1,7,13,20581.63,144071.41,267561.19,432214.23,21,432214.23,21,42,2223,1,1
39,1000000.0,0,4,134,14,45,8,20,138675.06,7499.6,29421.28,8,2,5,15550.0,2000.0,25500.0,175595.94,73,43050.0,15,88,2223,1,1
43,12000000.0,0,4,134,14,8,6,10,1594.62,1176.0,2002922.33,1,0,0,999889.76,0.0,0.0,2005692.95,24,999889.76,1,25,2234,1,0
58,3508000.0,1,4,133,14,35,43,53,89685.34,122092.57,158162.63,8,7,7,111248.66,123821.24,119691.23,369940.54,131,354761.13,22,153,2223,1,0
35,2500000.0,1,4,134,14,16,16,12,41993.6,44600.0,40249.7,7,6,8,42086.36,44556.73,47685.53,126843.3,44,134328.62,21,65,2223,1,0
46,2500000.0,1,4,134,14,19,44,20,46493.6,136375.0,46609.28,7,6,5,53853.0,71335.94,53114.05,229477.88,83,178302.99,18,101,2223,1,0
51,2000000.0,1,4,134,14,126,140,191,180804.9,374823.17,631805.38,6,7,8,197202.96,385233.83,588378.92,1187433.45,457,1170815.71,21,478,2223,1,0
66,2591591.0,0,1,134,14,71,32,31,73075.02,41800.14,52050.0,8,4,3,71685.96,45927.76,52325.36,166925.16,134,169939.08,15,149,2223,1,0
55,2185.65,0,4,134,14,21,35,60,9400.0,43770.0,98434.0,0,0,5,0.0,0.0,19700.0,151604.0,116,19700.0,5,121,2223,1,0
17,1500000.0,1,4,135,14,12,7,8,16976.0,11555.0,10959.32,14,15,10,16000.0,12692.0,10000.0,39490.32,27,38692.0,39,66,2223,1,0
54,2145000.0,0,4,135,14,17,17,18,49643.6,47450.0,55249.7,7,6,10,49766.83,47464.85,55300.24,152343.3,52,152531.92,23,75,2223,1,0
60,7400000.0,1,1,135,14,13,8,0,8017.02,14300.0,0.0,10,1,0,12300.0,10000.0,0.0,22317.02,21,22300.0,11,32,2223,1,0
44,2000000.0,1,4,135,14,72,31,27,62192.2,30262.0,298947.7,7,8,6,31500.0,37500.0,24000.0,391401.9,130,93000.0,21,151,2223,1,1
35,209.0,0,4,137,14,121,122,112,809186.51,986380.79,1137855.43,40,43,38,1029655.5,1081893.76,1193976.22,2933422.73,355,3305525.48,121,476,2223,1,0
42,3000.0,0,4,136,14,46,51,51,65376.81,66341.14,72340.7,7,6,8,66165.6,63872.16,72793.37,204058.65,148,202831.13,21,169,2223,1,0
39,5000.0,0,1,137,14,185,284,349,707610.99,1856904.3,1108930.04,35,68,75,1100821.31,2195815.22,1683104.03,3673445.33,818,4979740.56,178,996,2222,2,0
41,5000000.0,0,4,55,14,17,169,107,24231.37,590685.39,252862.1,2,5,15,5500.0,530708.61,256238.85,867778.86,293,792447.46,22,315,2222,2,0
53,8500000.0,0,4,55,14,13,21,13,24543.6,37170.0,35237.7,5,11,8,28300.0,52280.0,35000.0,96951.3,47,115580.0,24,71,2223,1,0
31,500000.0,0,4,55,14,12,13,0,29760.0,24870.0,0.0,1,3,0,2000.0,22700.0,0.0,54630.0,25,24700.0,4,29,2223,1,1
18,500000.0,1,4,56,14,83,91,117,204018.6,222029.0,385818.84,9,17,11,107500.0,259300.0,126200.0,811866.44,291,493000.0,37,328,2223,1,0
39,1500000.0,0,4,57,14,14,13,24,26950.0,32393.6,69400.0,0,0,0,0.0,0.0,0.0,128743.6,51,0.0,0,51,2223,1,0
21,500.0,0,4,57,14,10,8,2,38950.0,173779.0,83200.0,7,8,7,80850.0,120578.0,86532.13,295929.0,20,287960.13,22,42,2222,2,0
51,1792864.0,1,4,58,14,91,96,76,224608.3,204059.08,139891.35,16,9,9,119300.0,46200.0,46500.0,568558.73,263,212000.0,34,297,2222,2,0
40,2000000.0,0,4,58,14,0,39,290,0.0,32231.02,233849.19,0,21,86,0.0,37170.0,230265.0,266080.21,329,267435.0,107,436,2223,1,0
43,5000000.0,1,1,153,14,285,253,391,2719718.4,2685619.45,4435686.68,29,39,69,1230055.0,2034512.01,1993940.0,9841024.53,929,5258507.01,137,1066,2222,2,0
49,2000000.0,0,1,126,14,1,0,1,2500.0,0.0,4000.0,0,0,0,0.0,0.0,0.0,6500.0,2,0.0,0,2,2223,1,0
37,200.0,0,4,124,14,96,92,174,470334.02,319619.6,446803.41,1,7,1,17350.0,35440.0,3900.0,1236757.03,362,56690.0,9,371,2222,2,0
49,15000.0,1,4,125,14,1,0,0,2.73,0.0,0.0,2,0,0,5.46,0.0,0.0,2.73,1,5.46,2,3,2222,2,1
61,6000000.0,0,0,126,14,197,211,284,423074.13,516578.45,655196.78,12,18,15,393780.75,742433.2,1104233.1,1594849.36,692,2240447.05,45,737,2222,2,0
46,5000000.0,0,4,126,14,3,0,0,2128.47,0.0,0.0,1,0,0,87573.42,0.0,0.0,2128.47,3,87573.42,1,4,2223,1,1
60,5000000.0,1,1,126,14,59,39,80,89207.8,89911.56,111594.25,0,0,5,0.0,0.0,11500.0,290713.61,178,11500.0,5,183,2222,2,0
41,2000000.0,1,4,132,14,15,81,87,14247.82,82864.94,146449.84,15,13,21,18270.0,58590.0,160780.0,243562.6,183,237640.0,49,232,2222,2,0
35,500000.0,1,4,132,14,2,2,3,1119.71,1500.0,5447.78,1,1,2,500.0,1000.0,101000.0,8067.49,7,102500.0,4,11,2222,2,0
42,25000000.0,0,1,132,14,493,337,242,433036.9,371057.59,186226.14,124,87,52,458716.5,417788.0,200500.0,990320.63,1072,1077004.5,263,1335,2222,2,0
51,2500.0,1,4,133,14,16,20,16,50204.95,49120.0,43250.0,7,10,8,52513.87,49353.3,52027.0,142574.95,52,153894.17,25,77,2223,1,0
55,1600000.0,0,4,133,14,16,12,16,44353.6,40002.0,51597.48,7,6,8,44376.14,40088.77,50934.46,135953.08,44,135399.37,21,65,2223,1,0
49,1520000.0,1,4,133,14,13,13,18,44193.6,46000.0,54749.7,7,6,8,44196.41,46050.53,54817.72,144943.3,44,145064.66,21,65,2223,1,0
57,2500000.0,1,4,134,14,28,17,17,35292.75,38861.45,45749.7,7,6,7,43213.46,42422.44,45243.09,119903.9,62,130878.99,20,82,2223,1,0
41,2500000.0,1,4,134,14,1,22,17,5100.0,48720.0,64341.0,1,7,6,5684.2,48495.03,47270.83,118161.0,40,101450.06,14,54,2223,1,0
51,2500000.0,0,4,134,14,18,20,46,49283.6,47851.0,107015.08,7,6,8,49326.63,47843.15,56294.24,204149.68,84,153464.02,21,105,2223,1,0
14,500000.0,0,4,134,14,6,6,6,1764.0,1764.0,1764.0,0,0,0,0.0,0.0,0.0,5292.0,18,0.0,0,18,2223,1,1
50,10000000.0,0,4,134,14,34,25,68,45455.28,42794.0,59073.91,0,5,1,0.0,11500.0,7800.0,147323.19,127,19300.0,6,133,2212,0,0
36,1000000.0,1,1,134,14,53,34,67,157448.2,99907.55,177036.7,13,9,63,160520.0,99800.0,175516.14,434392.45,154,435836.14,85,239,2223,1,0
47,2500000.0,1,4,135,14,15,12,15,49793.6,47700.0,54249.7,7,6,8,49892.93,47743.72,54212.64,151743.3,42,151849.29,21,63,2223,1,0
36,500000.0,0,4,136,14,219,290,229,738140.42,859029.59,803051.78,15,23,34,732680.17,829637.67,884335.43,2400221.79,738,2446653.27,72,810,2235,2,0
48,2500000.0,1,4,135,14,43,32,38,51384.6,47984.0,54344.7,7,6,8,48498.56,48733.12,56520.34,153713.3,113,153752.02,21,134,2223,1,0
34,1000000.0,1,4,135,14,199,185,218,527713.72,403205.72,527143.89,38,34,24,542097.2,579109.74,500938.14,1458063.33,602,1622145.08,96,698,2232,2,0
47,2500000.0,1,4,134,14,60,17,19,211739.87,31023.0,27596.78,9,10,3,141765.0,30950.0,16800.0,270359.65,96,189515.0,22,118,2222,2,0
47,2500000.0,1,1,135,14,12,15,17,42893.6,48010.0,52561.7,6,6,8,42978.29,48050.18,52504.16,143465.3,44,143532.63,20,64,2223,1,0
58,1875000.0,1,4,135,14,17,20,16,49013.6,47175.5,56719.7,7,6,8,49122.67,47140.77,56788.8,152908.8,53,153052.24,21,74,2223,1,0
42,3000000.0,0,4,136,14,31,42,28,91898.82,208390.36,69981.9,3,2,2,40000.0,55000.0,21500.0,370271.08,101,116500.0,7,108,2222,2,0
38,500000.0,1,4,136,14,9,82,108,31200.0,315672.46,448291.69,3,10,18,31200.0,241000.0,439550.0,795164.15,199,711750.0,31,230,2222,2,0
59,2500000.0,0,4,136,14,13,12,15,42700.0,42200.0,49349.7,7,6,8,42763.43,42292.32,49325.37,134249.7,40,134381.12,21,61,2223,1,0
43,2300000.0,1,4,136,14,16,18,19,37365.6,37580.0,42079.7,7,6,8,37512.24,37534.56,42069.96,117025.3,53,117116.76,21,74,2223,1,0
46,5000.0,1,4,137,14,245,241,340,360542.57,326956.98,1161096.17,103,104,85,360650.0,340500.0,1200450.0,1848595.72,826,1901600.0,292,1118,2222,2,0
55,2500000.0,0,1,137,14,35,37,37,19313.6,20260.0,20483.7,7,6,7,19845.0,18288.0,20839.0,60057.3,109,58972.0,20,129,2223,1,0
45,2500000.0,1,4,142,14,21,24,40,51013.6,59039.0,97486.7,9,7,16,51181.66,59124.18,99583.85,207539.3,85,209889.69,32,117,2223,1,0
56,1277139.0,1,4,138,14,8,0,1,3817.02,0.0,106.03,0,0,0,0.0,0.0,0.0,3923.05,9,0.0,0,9,2223,1,1
49,1350000.0,1,4,138,14,22,28,21,37143.6,44316.0,47801.2,7,8,8,40420.71,41945.32,53431.94,129260.8,71,135797.97,23,94,2223,1,0
39,1350000.0,0,4,138,14,87,33,42,235612.72,97888.16,92538.16,7,7,8,111698.82,108834.5,120342.09,426039.04,162,340875.41,22,184,2223,1,0
35,500000.0,1,4,159,13,0,7,0,0.0,1814.12,0.0,0,0,0,0.0,0.0,0.0,1814.12,7,0.0,0,7,2223,1,1
38,1800000.0,0,4,159,13,13,2,2,9330.78,300.8,1100.0,6,2,5,9440.0,320.0,2800.0,10731.58,17,12560.0,13,30,2223,1,0
42,2000000.0,1,4,160,13,16,17,13,52756.1,39860.0,28583.32,0,1,1,0.0,4500.0,33000.0,121199.42,46,37500.0,2,48,2223,1,1
38,2800000.0,1,1,162,13,39,31,60,110300.21,129083.76,212974.41,9,11,12,343000.0,868000.0,1193801.86,452358.38,130,2404801.86,32,162,2222,2,0
41,2500000.0,0,4,162,13,13,15,42,42166.47,40812.0,44208.78,6,6,7,42081.4,43058.29,48315.39,127187.25,70,133455.08,19,89,2223,1,0
57,15000000.0,1,1,163,13,6,6,6,1200.0,1200.0,1200.0,1,0,0,90000.0,0.0,0.0,3600.0,18,90000.0,1,19,2222,2,1
38,5000.0,1,4,54,14,24,4,0,94394.02,18900.0,0.0,2,1,0,12000.0,19000.0,0.0,113294.02,28,31000.0,3,31,2222,2,1
45,180000.0,1,4,54,14,381,518,475,2211275.67,2369291.52,1824563.81,16,9,5,3244853.02,2098727.27,2161980.0,6405131.0,1374,7505560.29,30,1404,2212,0,0
66,7010000.0,1,1,54,14,19,15,19,82193.6,66400.0,90749.7,2,0,1,10000.0,0.0,17000.0,239343.3,53,27000.0,3,56,2223,1,0
48,5000000.0,0,4,211,0,0,0,31,0.0,0.0,49788.9,0,0,0,0.0,0.0,0.0,49788.9,31,0.0,0,31,2222,2,0
89,3500000.0,1,1,47,14,0,2,0,0.0,3693.6,0.0,0,0,0,0.0,0.0,0.0,3693.6,2,0.0,0,2,2223,1,1
43,8000000.0,1,4,48,14,270,234,203,1497364.66,1483065.33,923132.54,24,34,35,466489.5,657350.0,712500.0,3903562.53,707,1836339.5,93,800,2222,2,0
36,1800.0,1,4,49,14,33,30,41,109958.0,101026.0,182000.0,8,8,9,135805.47,132401.78,184692.93,392984.0,104,452900.18,25,129,2222,2,0
41,2000000.0,1,4,48,14,13,6,6,9760362.69,2711135.26,396718.72,9,9,3,2067071.0,2557336.0,389959.36,12868216.67,25,5014366.36,21,46,2211,3,0
62,260.0,1,4,50,14,11,2,0,12811.82,10000.0,0.0,1,1,0,30000.0,10000.0,0.0,22811.82,13,40000.0,2,15,2223,1,1
51,7000.0,1,4,50,14,132,178,176,7853642.57,8957265.34,8634807.74,10,9,9,4696352.56,7849992.86,4700391.15,25445715.65,486,17246736.57,28,514,2211,3,0
56,1000000.0,0,4,51,14,96,54,44,192242.44,158946.92,117484.0,1,0,1,1500.0,0.0,8000.0,468673.36,194,9500.0,2,196,2223,1,0
44,0.0034218629565991,1,4,51,14,0,2,0,0.0,1000.0,0.0,0,0,0,0.0,0.0,0.0,1000.0,2,0.0,0,2,2222,2,1
41,2500000.0,0,1,197,6,130,0,8,1313976.64,0.0,26013.82,6,9,5,579100.9,143785.0,159527.17,1339990.46,138,882413.07,20,158,2222,2,0
43,1000000.0,1,4,52,14,129,95,20,267758.88,107693.12,34150.0,13,18,2,197650.0,133570.0,13000.0,409602.0,244,344220.0,33,277,2222,2,0
61,8000000.0,1,4,52,14,7,0,0,3843.6,0.0,0.0,1,0,0,4000.0,0.0,0.0,3843.6,7,4000.0,1,8,2223,1,1
34,1000000.0,1,4,52,14,80,45,16,397232.58,493779.68,122687.2,30,10,4,355510.0,393000.0,46500.0,1013699.46,141,795010.0,44,185,2223,1,0
50,2000000.0,1,4,52,14,1,5,1,200.0,25000.0,200.0,0,1,0,0.0,25265.47,0.0,25400.0,7,25265.47,1,8,2223,1,0
41,7500000.0,0,1,53,14,71,52,47,131626.04,39332.25,46905.48,8,11,3,16810.0,31200.0,11100.0,217863.77,170,59110.0,22,192,2222,2,0
39,1520000.0,1,1,53,14,73,65,78,129228.0,181352.0,151178.7,8,11,7,140651.22,170663.11,147175.0,461758.7,216,458489.33,26,242,2223,1,0
40,1000000.0,1,1,53,14,115,87,17,773411.7,1530485.46,174978.89,3,4,1,427000.0,299127.99,5000.0,2478876.05,219,731127.99,8,227,2223,1,0
56,6288000.0,0,1,53,14,145,97,130,258041.44,218140.68,274487.98,26,25,25,246074.17,228659.67,233343.28,750670.1,372,708077.12,76,448,2223,1,0
34,500000.0,0,4,53,14,4,3,5,600.0,1393.6,1300.0,0,0,0,0.0,0.0,0.0,3293.6,12,0.0,0,12,2223,1,0
39,500000.0,1,4,53,14,23,0,0,60862.53,0.0,0.0,7,0,1,58180.0,0.0,50.0,60862.53,23,58230.0,8,31,2223,1,1
31,500000.0,1,4,53,14,3,2,0,5250.0,150.0,0.0,1,0,0,5000.0,0.0,0.0,5400.0,5,5000.0,1,6,2222,2,1
58,4706769.0,0,1,7,25,209,150,260,566354.77,449565.94,1027156.54,20,20,18,884138.02,717223.78,973770.73,2043077.25,619,2575132.53,58,677,2232,2,0
37,3031049.0,1,4,59,14,7,12,13,4200.0,9818.28,10636.47,7,12,13,4200.0,9818.28,10636.47,24654.75,32,24654.75,32,64,2223,1,1
43,2000000.0,1,4,59,14,5,14,20,5311.83,57480.3,57354.85,0,0,0,0.0,0.0,0.0,120146.98,39,0.0,0,39,2223,1,0
41,2000000.0,1,4,59,14,12,4,4,6780.0,2340.0,2500.0,0,0,0,0.0,0.0,0.0,11620.0,20,0.0,0,20,2223,1,1
55,17880.0,1,4,60,14,43,90,89,98709.6,175548.72,131425.98,8,2,0,104101.32,48056.0,0.0,405684.3,222,152157.32,10,232,2222,2,0
39,2413473.0,1,1,60,14,41,56,43,59255.0,78003.11,41160.48,1,0,0,2000.0,0.0,0.0,178418.59,140,2000.0,1,141,2223,1,0
37,1970182.0,0,4,60,14,74,231,133,193030.04,847300.39,899394.51,9,25,30,203851.19,1304133.38,1288155.67,1939724.94,438,2796140.24,64,502,2212,0,0
24,500000.0,0,4,60,14,17,57,23,48593.6,161477.7,40784.7,6,8,8,51000.0,160075.0,43740.0,250856.0,97,254815.0,22,119,2224,1,0
33,450000.0,0,4,60,14,36,112,9,97588.02,532132.22,10481.03,6,7,2,42000.0,444475.58,1400.0,640201.27,157,487875.58,15,172,2222,2,0
33,100000.0,1,4,60,14,307,215,270,425958.34,350657.04,590845.64,8,13,19,895658.24,513444.59,730375.8,1367461.02,792,2139478.63,40,832,2232,2,0
67,5000.0,1,1,61,14,5,5,7,450.0,375.0,525.0,7,6,7,66125.86,59208.06,70522.0,1350.0,17,195855.92,20,37,2223,1,0
41,500000.0,1,4,61,14,2,34,9,1093.6,83929.0,13572.2,0,4,3,0.0,30232.0,13834.0,98594.8,45,44066.0,7,52,2223,1,1
50,3000000.0,1,4,85,14,0,1,0,0.0,414.12,0.0,0,0,0,0.0,0.0,0.0,414.12,1,0.0,0,1,2222,2,1
